date,type,count
2011-01-28,Journal,15
2011-01-27,Journal,27
2011-01-26,Journal,13
2011-01-25,Journal,18
2011-01-24,Journal,13
2011-01-22,Journal,2
2011-01-21,Journal,15
2011-01-20,Journal,36
2011-01-19,Journal,12
2011-01-18,Journal,24
2011-01-17,Journal,9
2011-01-15,Journal,2
2011-01-14,Journal,6
2011-01-13,Journal,24
2011-01-12,Journal,9
2011-01-11,Journal,19
2011-01-10,Journal,5
2011-01-09,Journal,1
2011-01-08,Journal,2
2011-01-07,Journal,9
2011-01-06,Journal,25
2011-01-05,Journal,7
2011-01-04,Journal,16
2011-01-03,Journal,1
2011-01-01,Book,4485
2011-01-01,Journal,1725
2010-12-31,Journal,12
2010-12-30,Journal,14
2010-12-29,Journal,9
2010-12-28,Journal,3
2010-12-27,Journal,4
2010-12-23,Journal,20
2010-12-22,Journal,16
2010-12-21,Journal,11
2010-12-20,Journal,6
2010-12-19,Journal,1
2010-12-17,Journal,10
2010-12-16,Journal,26
2010-12-15,Journal,5
2010-12-14,Journal,12
2010-12-13,Journal,8
2010-12-12,Journal,3
2010-12-11,Journal,3
2010-12-10,Journal,12
2010-12-09,Journal,20
2010-12-08,Journal,4
2010-12-07,Journal,13
2010-12-06,Journal,9
2010-12-05,Journal,1
2010-12-04,Journal,2
2010-12-03,Journal,14
2010-12-02,Journal,42
2010-12-01,Journal,2248
2010-11-30,Journal,22
2010-11-29,Journal,6
2010-11-27,Journal,3
2010-11-26,Journal,7
2010-11-25,Journal,20
2010-11-24,Journal,6
2010-11-23,Journal,22
2010-11-22,Journal,13
2010-11-21,Journal,3
2010-11-20,Journal,6
2010-11-19,Journal,10
2010-11-18,Journal,30
2010-11-17,Journal,7
2010-11-16,Journal,16
2010-11-15,Journal,9
2010-11-14,Journal,2
2010-11-13,Journal,3
2010-11-12,Journal,7
2010-11-11,Journal,19
2010-11-10,Journal,7
2010-11-09,Journal,22
2010-11-08,Journal,18
2010-11-07,Journal,2
2010-11-05,Journal,7
2010-11-04,Journal,27
2010-11-03,Journal,12
2010-11-02,Journal,16
2010-11-01,Journal,1506
2010-10-31,Journal,4
2010-10-30,Journal,2
2010-10-29,Journal,10
2010-10-28,Journal,28
2010-10-27,Journal,13
2010-10-26,Journal,13
2010-10-25,Journal,17
2010-10-24,Journal,1
2010-10-22,Journal,11
2010-10-21,Journal,19
2010-10-20,Journal,12
2010-10-19,Journal,18
2010-10-18,Journal,10
2010-10-17,Journal,3
2010-10-16,Journal,3
2010-10-15,Journal,16
2010-10-14,Journal,20
2010-10-13,Journal,12
2010-10-12,Journal,16
2010-10-11,Journal,13
2010-10-10,Journal,1
2010-10-09,Journal,1
2010-10-08,Journal,17
2010-10-07,Journal,29
2010-10-06,Journal,13
2010-10-05,Journal,9
2010-10-04,Journal,5
2010-10-01,Journal,1750
2010-09-30,Journal,17
2010-09-29,Journal,12
2010-09-28,Journal,16
2010-09-27,Journal,3
2010-09-24,Journal,11
2010-09-23,Journal,26
2010-09-22,Journal,14
2010-09-21,Journal,13
2010-09-20,Journal,6
2010-09-19,Journal,2
2010-09-18,Journal,1
2010-09-17,Journal,7
2010-09-16,Journal,31
2010-09-15,Journal,15
2010-09-14,Journal,12
2010-09-13,Journal,13
2010-09-12,Journal,1
2010-09-11,Journal,1
2010-09-10,Journal,12
2010-09-09,Journal,16
2010-09-08,Journal,14
2010-09-07,Journal,13
2010-09-06,Journal,5
2010-09-05,Journal,3
2010-09-04,Journal,1
2010-09-03,Journal,7
2010-09-02,Journal,20
2010-09-01,Journal,1859
2010-08-31,Journal,8
2010-08-30,Journal,5
2010-08-27,Journal,14
2010-08-27,Book,1
2010-08-26,Journal,18
2010-08-25,Journal,7
2010-08-24,Journal,26
2010-08-23,Journal,9
2010-08-22,Journal,1
2010-08-20,Journal,14
2010-08-19,Journal,28
2010-08-18,Journal,14
2010-08-17,Journal,8
2010-08-16,Journal,6
2010-08-14,Journal,1
2010-08-13,Journal,15
2010-08-12,Journal,20
2010-08-11,Journal,19
2010-08-10,Journal,10
2010-08-09,Journal,5
2010-08-08,Journal,1
2010-08-07,Journal,2
2010-08-06,Journal,14
2010-08-05,Journal,22
2010-08-04,Journal,9
2010-08-03,Journal,9
2010-08-02,Journal,6
2010-08-01,Journal,1583
2010-07-31,Journal,1
2010-07-30,Journal,6
2010-07-29,Journal,20
2010-07-28,Journal,12
2010-07-27,Journal,15
2010-07-26,Journal,9
2010-07-24,Journal,2
2010-07-23,Journal,7
2010-07-22,Journal,24
2010-07-21,Journal,5
2010-07-20,Journal,9
2010-07-19,Journal,5
2010-07-16,Journal,12
2010-07-15,Journal,25
2010-07-14,Journal,10
2010-07-13,Journal,11
2010-07-12,Journal,9
2010-07-11,Journal,1
2010-07-10,Journal,1
2010-07-09,Journal,12
2010-07-08,Journal,21
2010-07-07,Journal,6
2010-07-06,Journal,10
2010-07-05,Journal,12
2010-07-02,Journal,3
2010-07-01,Journal,1490
2010-06-30,Journal,14
2010-06-29,Journal,16
2010-06-28,Journal,6
2010-06-25,Journal,11
2010-06-24,Journal,32
2010-06-23,Journal,11
2010-06-22,Journal,15
2010-06-21,Journal,13
2010-06-19,Journal,1
2010-06-18,Journal,16
2010-06-17,Journal,38
2010-06-16,Journal,9
2010-06-15,Journal,12
2010-06-14,Journal,9
2010-06-13,Journal,1
2010-06-12,Journal,4
2010-06-11,Journal,8
2010-06-10,Journal,28
2010-06-09,Journal,12
2010-06-08,Journal,13
2010-06-07,Journal,12
2010-06-05,Journal,4
2010-06-04,Journal,9
2010-06-03,Journal,26
2010-06-02,Journal,9
2010-06-01,Journal,2144
2010-05-31,Journal,4
2010-05-30,Journal,2
2010-05-28,Journal,19
2010-05-27,Journal,32
2010-05-26,Journal,17
2010-05-25,Journal,19
2010-05-24,Journal,11
2010-05-22,Journal,2
2010-05-21,Journal,12
2010-05-20,Journal,26
2010-05-19,Journal,14
2010-05-18,Journal,5
2010-05-17,Journal,19
2010-05-15,Journal,2
2010-05-14,Journal,18
2010-05-13,Journal,35
2010-05-12,Journal,12
2010-05-11,Journal,12
2010-05-10,Journal,14
2010-05-09,Journal,1
2010-05-08,Journal,1
2010-05-07,Journal,10
2010-05-06,Journal,27
2010-05-05,Journal,10
2010-05-04,Journal,8
2010-05-03,Journal,3
2010-05-02,Journal,1
2010-05-01,Journal,1441
2010-04-30,Journal,19
2010-04-29,Journal,26
2010-04-28,Journal,16
2010-04-27,Journal,12
2010-04-26,Journal,8
2010-04-25,Journal,1
2010-04-24,Journal,1
2010-04-23,Journal,14
2010-04-22,Journal,21
2010-04-21,Journal,12
2010-04-20,Journal,12
2010-04-19,Journal,11
2010-04-18,Journal,1
2010-04-17,Journal,4
2010-04-16,Journal,11
2010-04-15,Journal,20
2010-04-14,Journal,6
2010-04-13,Journal,15
2010-04-12,Journal,12
2010-04-11,Journal,1
2010-04-10,Journal,2
2010-04-09,Journal,6
2010-04-08,Journal,28
2010-04-07,Journal,12
2010-04-06,Journal,6
2010-04-05,Journal,1
2010-04-03,Journal,1
2010-04-02,Journal,3
2010-04-01,Journal,1760
2010-03-31,Journal,10
2010-03-30,Journal,12
2010-03-29,Journal,7
2010-03-27,Journal,1
2010-03-26,Journal,7
2010-03-25,Journal,26
2010-03-24,Journal,6
2010-03-23,Journal,8
2010-03-22,Journal,12
2010-03-21,Journal,1
2010-03-20,Journal,2
2010-03-19,Journal,9
2010-03-18,Journal,30
2010-03-17,Journal,10
2010-03-16,Journal,10
2010-03-15,Journal,12
2010-03-12,Journal,12
2010-03-11,Journal,27
2010-03-10,Journal,8
2010-03-09,Journal,10
2010-03-08,Journal,9
2010-03-07,Journal,3
2010-03-06,Journal,5
2010-03-05,Journal,12
2010-03-04,Journal,19
2010-03-03,Journal,9
2010-03-02,Journal,8
2010-03-01,Journal,1895
2010-02-27,Journal,1
2010-02-26,Journal,4
2010-02-25,Journal,22
2010-02-24,Journal,9
2010-02-23,Journal,11
2010-02-22,Journal,5
2010-02-20,Journal,4
2010-02-19,Journal,12
2010-02-18,Journal,36
2010-02-17,Journal,13
2010-02-16,Journal,13
2010-02-15,Journal,11
2010-02-14,Journal,1
2010-02-12,Journal,6
2010-02-11,Journal,26
2010-02-10,Journal,8
2010-02-09,Journal,10
2010-02-08,Journal,6
2010-02-06,Journal,4
2010-02-05,Journal,13
2010-02-04,Journal,21
2010-02-03,Journal,10
2010-02-02,Journal,18
2010-02-01,Journal,1556
2010-01-31,Journal,3
2010-01-30,Journal,1
2010-01-29,Journal,13
2010-01-28,Journal,41
2010-01-27,Journal,13
2010-01-26,Journal,11
2010-01-25,Journal,11
2010-01-24,Journal,1
2010-01-23,Journal,3
2010-01-22,Journal,10
2010-01-21,Journal,28
2010-01-20,Journal,18
2010-01-19,Journal,13
2010-01-18,Journal,15
2010-01-17,Journal,5
2010-01-15,Journal,15
2010-01-14,Journal,32
2010-01-13,Journal,10
2010-01-12,Journal,11
2010-01-11,Journal,9
2010-01-09,Journal,1
2010-01-08,Journal,10
2010-01-07,Journal,24
2010-01-06,Journal,6
2010-01-05,Journal,13
2010-01-04,Journal,10
2010-01-03,Journal,1
2010-01-01,Book,5454
2010-01-01,Journal,1253
2009-12-31,Journal,9
2009-12-30,Journal,27
2009-12-29,Journal,9
2009-12-28,Journal,1
2009-12-26,Journal,1
2009-12-25,Journal,1
2009-12-24,Journal,29
2009-12-23,Journal,20
2009-12-22,Journal,14
2009-12-21,Journal,11
2009-12-20,Journal,3
2009-12-19,Journal,5
2009-12-18,Journal,14
2009-12-17,Journal,24
2009-12-16,Journal,15
2009-12-15,Journal,23
2009-12-14,Journal,19
2009-12-13,Journal,22
2009-12-12,Journal,2
2009-12-11,Journal,11
2009-12-10,Journal,28
2009-12-09,Journal,17
2009-12-08,Journal,11
2009-12-07,Journal,18
2009-12-06,Journal,10
2009-12-05,Journal,8
2009-12-04,Journal,28
2009-12-03,Journal,45
2009-12-02,Journal,21
2009-12-01,Journal,1104
2009-11-30,Journal,13
2009-11-29,Journal,4
2009-11-28,Journal,15
2009-11-27,Journal,43
2009-11-26,Journal,23
2009-11-25,Journal,18
2009-11-24,Journal,20
2009-11-23,Journal,11
2009-11-22,Journal,1
2009-11-21,Journal,8
2009-11-20,Journal,23
2009-11-19,Journal,37
2009-11-18,Journal,18
2009-11-17,Journal,43
2009-11-16,Journal,16
2009-11-15,Journal,14
2009-11-14,Journal,7
2009-11-13,Journal,37
2009-11-12,Journal,26
2009-11-11,Journal,44
2009-11-10,Journal,26
2009-11-09,Journal,2
2009-11-08,Journal,10
2009-11-07,Journal,12
2009-11-06,Journal,35
2009-11-05,Journal,35
2009-11-04,Journal,17
2009-11-03,Journal,22
2009-11-02,Journal,3
2009-11-01,Journal,641
2009-10-31,Journal,15
2009-10-30,Journal,20
2009-10-29,Journal,31
2009-10-28,Journal,27
2009-10-27,Journal,15
2009-10-26,Journal,6
2009-10-25,Journal,4
2009-10-24,Journal,21
2009-10-23,Journal,27
2009-10-22,Journal,76
2009-10-21,Journal,16
2009-10-20,Journal,34
2009-10-19,Journal,9
2009-10-18,Journal,5
2009-10-17,Journal,22
2009-10-16,Journal,21
2009-10-15,Journal,41
2009-10-14,Journal,34
2009-10-13,Journal,23
2009-10-12,Journal,9
2009-10-11,Journal,38
2009-10-10,Journal,17
2009-10-09,Journal,31
2009-10-08,Journal,53
2009-10-07,Journal,31
2009-10-06,Journal,28
2009-10-05,Journal,7
2009-10-04,Journal,2
2009-10-03,Journal,5
2009-10-02,Journal,23
2009-10-01,Journal,1151
2009-09-30,Journal,25
2009-09-29,Journal,19
2009-09-28,Journal,7
2009-09-27,Journal,6
2009-09-26,Journal,16
2009-09-25,Journal,26
2009-09-24,Journal,23
2009-09-23,Journal,29
2009-09-22,Journal,25
2009-09-21,Journal,10
2009-09-20,Journal,1
2009-09-19,Journal,19
2009-09-18,Journal,35
2009-09-17,Journal,57
2009-09-16,Journal,48
2009-09-15,Journal,30
2009-09-14,Journal,7
2009-09-13,Journal,9
2009-09-12,Journal,15
2009-09-11,Journal,39
2009-09-10,Journal,44
2009-09-09,Journal,16
2009-09-08,Journal,14
2009-09-07,Journal,6
2009-09-05,Journal,1
2009-09-04,Journal,29
2009-09-03,Journal,44
2009-09-02,Journal,19
2009-09-01,Journal,1494
2009-08-31,Journal,5
2009-08-30,Journal,15
2009-08-29,Journal,18
2009-08-28,Journal,38
2009-08-27,Journal,34
2009-08-26,Journal,17
2009-08-25,Journal,23
2009-08-24,Journal,14
2009-08-23,Journal,13
2009-08-22,Journal,17
2009-08-21,Journal,33
2009-08-20,Journal,41
2009-08-19,Journal,28
2009-08-18,Journal,30
2009-08-17,Journal,6
2009-08-16,Journal,1
2009-08-15,Journal,22
2009-08-14,Journal,19
2009-08-13,Journal,34
2009-08-12,Journal,20
2009-08-11,Journal,35
2009-08-10,Journal,4
2009-08-09,Journal,8
2009-08-08,Journal,15
2009-08-07,Journal,26
2009-08-06,Journal,16
2009-08-05,Journal,22
2009-08-04,Journal,34
2009-08-03,Journal,8
2009-08-02,Journal,6
2009-08-01,Journal,1268
2009-07-31,Journal,26
2009-07-30,Journal,33
2009-07-29,Journal,20
2009-07-28,Journal,24
2009-07-27,Journal,5
2009-07-26,Journal,7
2009-07-25,Journal,17
2009-07-24,Journal,28
2009-07-23,Journal,25
2009-07-22,Journal,21
2009-07-21,Journal,23
2009-07-20,Journal,8
2009-07-19,Journal,7
2009-07-18,Journal,10
2009-07-17,Journal,13
2009-07-16,Journal,36
2009-07-15,Journal,16
2009-07-14,Journal,37
2009-07-13,Journal,8
2009-07-12,Journal,7
2009-07-11,Journal,4
2009-07-10,Journal,22
2009-07-09,Journal,29
2009-07-08,Journal,14
2009-07-07,Journal,26
2009-07-06,Journal,6
2009-07-05,Journal,12
2009-07-04,Journal,17
2009-07-03,Journal,12
2009-07-02,Journal,21
2009-07-01,Journal,1231
2009-06-30,Journal,20
2009-06-29,Journal,9
2009-06-28,Journal,4
2009-06-27,Journal,9
2009-06-26,Journal,32
2009-06-25,Journal,32
2009-06-24,Journal,15
2009-06-23,Journal,15
2009-06-22,Journal,9
2009-06-21,Journal,9
2009-06-20,Journal,12
2009-06-19,Journal,14
2009-06-18,Journal,24
2009-06-17,Journal,25
2009-06-16,Journal,32
2009-06-15,Journal,7
2009-06-13,Journal,5
2009-06-12,Journal,22
2009-06-11,Journal,31
2009-06-10,Journal,17
2009-06-09,Journal,19
2009-06-08,Journal,2
2009-06-07,Journal,4
2009-06-06,Journal,6
2009-06-05,Journal,20
2009-06-04,Journal,31
2009-06-03,Journal,14
2009-06-02,Journal,15
2009-06-01,Journal,1628
2009-05-31,Journal,6
2009-05-30,Journal,5
2009-05-29,Journal,33
2009-05-28,Journal,16
2009-05-27,Journal,14
2009-05-26,Journal,16
2009-05-25,Journal,1
2009-05-24,Journal,5
2009-05-23,Journal,12
2009-05-22,Journal,11
2009-05-21,Journal,43
2009-05-20,Journal,20
2009-05-19,Journal,15
2009-05-18,Journal,10
2009-05-17,Journal,4
2009-05-16,Journal,12
2009-05-15,Journal,18
2009-05-14,Journal,21
2009-05-13,Journal,16
2009-05-12,Journal,17
2009-05-11,Journal,14
2009-05-10,Journal,5
2009-05-09,Journal,20
2009-05-08,Journal,23
2009-05-07,Journal,30
2009-05-06,Journal,10
2009-05-05,Journal,33
2009-05-04,Journal,4
2009-05-03,Journal,6
2009-05-02,Journal,8
2009-05-01,Journal,1229
2009-04-30,Journal,19
2009-04-29,Journal,13
2009-04-28,Journal,23
2009-04-27,Journal,7
2009-04-26,Journal,3
2009-04-25,Journal,15
2009-04-24,Journal,17
2009-04-24,Book,1
2009-04-23,Journal,24
2009-04-22,Journal,12
2009-04-21,Journal,27
2009-04-20,Journal,8
2009-04-19,Journal,3
2009-04-18,Journal,2
2009-04-17,Journal,16
2009-04-16,Journal,27
2009-04-15,Journal,9
2009-04-14,Journal,7
2009-04-13,Journal,1
2009-04-12,Journal,3
2009-04-11,Journal,3
2009-04-10,Journal,9
2009-04-09,Journal,24
2009-04-08,Journal,19
2009-04-07,Journal,21
2009-04-06,Journal,9
2009-04-05,Journal,1
2009-04-04,Journal,3
2009-04-03,Journal,11
2009-04-02,Journal,20
2009-04-01,Journal,1248
2009-03-31,Journal,15
2009-03-30,Journal,17
2009-03-29,Journal,7
2009-03-28,Journal,9
2009-03-27,Journal,15
2009-03-26,Journal,35
2009-03-25,Journal,18
2009-03-24,Journal,22
2009-03-23,Journal,7
2009-03-22,Journal,2
2009-03-21,Journal,4
2009-03-20,Journal,16
2009-03-19,Journal,23
2009-03-18,Journal,16
2009-03-17,Journal,13
2009-03-16,Journal,10
2009-03-15,Journal,1
2009-03-14,Journal,10
2009-03-13,Journal,18
2009-03-12,Journal,27
2009-03-11,Journal,14
2009-03-10,Journal,20
2009-03-09,Journal,4
2009-03-08,Journal,7
2009-03-07,Journal,7
2009-03-06,Journal,21
2009-03-05,Journal,29
2009-03-04,Journal,11
2009-03-03,Journal,17
2009-03-02,Journal,3
2009-03-01,Journal,1438
2009-02-28,Journal,5
2009-02-27,Journal,15
2009-02-26,Journal,35
2009-02-25,Journal,19
2009-02-24,Journal,29
2009-02-23,Journal,9
2009-02-22,Journal,3
2009-02-21,Journal,8
2009-02-20,Journal,25
2009-02-19,Journal,25
2009-02-18,Journal,17
2009-02-17,Journal,18
2009-02-16,Journal,8
2009-02-15,Journal,5
2009-02-14,Journal,9
2009-02-13,Journal,15
2009-02-12,Journal,30
2009-02-11,Journal,16
2009-02-11,Book,1
2009-02-10,Journal,20
2009-02-09,Journal,10
2009-02-08,Journal,2
2009-02-07,Journal,5
2009-02-06,Journal,20
2009-02-05,Journal,33
2009-02-04,Journal,30
2009-02-03,Journal,18
2009-02-02,Journal,7
2009-02-01,Journal,1196
2009-01-31,Journal,10
2009-01-30,Journal,28
2009-01-29,Journal,37
2009-01-28,Journal,22
2009-01-27,Journal,25
2009-01-26,Journal,6
2009-01-25,Journal,2
2009-01-24,Journal,6
2009-01-23,Journal,18
2009-01-22,Journal,39
2009-01-21,Journal,27
2009-01-20,Journal,21
2009-01-19,Journal,4
2009-01-18,Journal,1
2009-01-17,Journal,13
2009-01-16,Journal,22
2009-01-15,Journal,21
2009-01-14,Journal,20
2009-01-13,Journal,27
2009-01-12,Journal,11
2009-01-11,Journal,1
2009-01-10,Journal,10
2009-01-09,Journal,34
2009-01-08,Journal,43
2009-01-07,Journal,25
2009-01-06,Journal,23
2009-01-05,Journal,6
2009-01-04,Journal,4
2009-01-03,Journal,7
2009-01-02,Journal,2
2009-01-01,Book,4733
2009-01-01,Journal,1152
2008-12-31,Journal,14
2008-12-30,Journal,12
2008-12-29,Journal,3
2008-12-28,Journal,4
2008-12-27,Journal,4
2008-12-26,Journal,3
2008-12-25,Journal,8
2008-12-24,Journal,20
2008-12-23,Journal,30
2008-12-22,Journal,9
2008-12-21,Journal,2
2008-12-20,Journal,18
2008-12-19,Journal,23
2008-12-18,Journal,40
2008-12-17,Journal,19
2008-12-16,Journal,32
2008-12-15,Journal,2
2008-12-14,Journal,7
2008-12-13,Journal,7
2008-12-12,Journal,27
2008-12-11,Journal,24
2008-12-10,Journal,25
2008-12-09,Journal,24
2008-12-08,Journal,7
2008-12-07,Journal,3
2008-12-06,Journal,10
2008-12-05,Journal,14
2008-12-04,Journal,47
2008-12-03,Journal,35
2008-12-02,Journal,17
2008-12-01,Journal,1626
2008-11-30,Journal,2
2008-11-29,Journal,10
2008-11-28,Journal,21
2008-11-27,Journal,27
2008-11-26,Journal,22
2008-11-25,Journal,17
2008-11-24,Journal,23
2008-11-23,Journal,3
2008-11-22,Journal,14
2008-11-21,Journal,21
2008-11-20,Journal,31
2008-11-19,Journal,9
2008-11-18,Journal,25
2008-11-17,Journal,11
2008-11-16,Journal,2
2008-11-15,Journal,12
2008-11-14,Journal,24
2008-11-13,Journal,24
2008-11-12,Journal,21
2008-11-12,Book,2
2008-11-11,Journal,19
2008-11-10,Journal,5
2008-11-09,Journal,12
2008-11-08,Journal,16
2008-11-07,Journal,30
2008-11-06,Journal,20
2008-11-05,Journal,20
2008-11-04,Journal,25
2008-11-03,Journal,19
2008-11-02,Journal,2
2008-11-01,Journal,955
2008-10-31,Journal,28
2008-10-30,Journal,31
2008-10-29,Journal,20
2008-10-29,Book,1
2008-10-28,Journal,18
2008-10-27,Journal,25
2008-10-26,Journal,4
2008-10-25,Journal,19
2008-10-24,Journal,25
2008-10-23,Journal,29
2008-10-22,Journal,20
2008-10-21,Journal,38
2008-10-20,Journal,13
2008-10-19,Journal,8
2008-10-18,Journal,12
2008-10-17,Journal,19
2008-10-16,Journal,41
2008-10-15,Journal,28
2008-10-14,Journal,23
2008-10-14,Book,2
2008-10-13,Journal,7
2008-10-12,Journal,6
2008-10-11,Journal,14
2008-10-10,Journal,22
2008-10-09,Journal,29
2008-10-09,Book,2
2008-10-08,Journal,20
2008-10-07,Journal,27
2008-10-07,Book,7
2008-10-06,Journal,11
2008-10-05,Journal,2
2008-10-04,Journal,5
2008-10-03,Journal,11
2008-10-02,Journal,34
2008-10-01,Journal,1141
2008-10-01,Book,1
2008-09-30,Journal,30
2008-09-29,Journal,7
2008-09-28,Journal,5
2008-09-27,Journal,18
2008-09-26,Journal,24
2008-09-26,Book,3
2008-09-25,Journal,31
2008-09-24,Journal,16
2008-09-23,Journal,17
2008-09-22,Journal,12
2008-09-21,Journal,4
2008-09-20,Journal,19
2008-09-19,Journal,18
2008-09-18,Journal,29
2008-09-17,Journal,31
2008-09-16,Journal,40
2008-09-15,Journal,27
2008-09-14,Journal,6
2008-09-13,Journal,9
2008-09-12,Journal,22
2008-09-11,Journal,25
2008-09-10,Book,2
2008-09-10,Journal,19
2008-09-09,Journal,19
2008-09-08,Journal,3
2008-09-07,Journal,4
2008-09-06,Journal,13
2008-09-06,Book,1
2008-09-05,Journal,14
2008-09-04,Journal,29
2008-09-03,Journal,20
2008-09-02,Journal,26
2008-09-02,Book,1
2008-09-01,Journal,1317
2008-08-31,Journal,9
2008-08-30,Journal,8
2008-08-29,Journal,33
2008-08-28,Journal,33
2008-08-27,Journal,23
2008-08-26,Journal,16
2008-08-25,Journal,2
2008-08-24,Journal,1
2008-08-23,Journal,14
2008-08-22,Journal,30
2008-08-21,Journal,41
2008-08-20,Journal,18
2008-08-19,Journal,14
2008-08-18,Journal,7
2008-08-17,Journal,4
2008-08-16,Journal,12
2008-08-15,Journal,22
2008-08-14,Journal,26
2008-08-13,Journal,18
2008-08-12,Journal,33
2008-08-11,Journal,17
2008-08-10,Journal,9
2008-08-09,Journal,14
2008-08-08,Journal,18
2008-08-07,Journal,31
2008-08-06,Journal,18
2008-08-05,Journal,22
2008-08-04,Journal,4
2008-08-03,Journal,9
2008-08-02,Journal,12
2008-08-01,Journal,1137
2008-07-31,Journal,30
2008-07-30,Journal,14
2008-07-29,Journal,16
2008-07-28,Journal,6
2008-07-27,Journal,12
2008-07-26,Journal,10
2008-07-25,Journal,18
2008-07-24,Journal,30
2008-07-23,Journal,17
2008-07-22,Journal,27
2008-07-21,Journal,5
2008-07-20,Journal,6
2008-07-19,Journal,16
2008-07-18,Journal,23
2008-07-17,Journal,40
2008-07-16,Journal,19
2008-07-15,Journal,29
2008-07-14,Journal,9
2008-07-13,Journal,6
2008-07-12,Journal,15
2008-07-11,Journal,17
2008-07-10,Journal,37
2008-07-09,Journal,16
2008-07-08,Journal,24
2008-07-07,Journal,7
2008-07-06,Journal,8
2008-07-05,Journal,14
2008-07-04,Journal,17
2008-07-04,Book,2
2008-07-03,Journal,31
2008-07-02,Journal,37
2008-07-02,Book,1
2008-07-01,Journal,1085
2008-07-01,Book,2
2008-06-30,Journal,11
2008-06-29,Journal,3
2008-06-28,Journal,14
2008-06-27,Journal,26
2008-06-26,Journal,33
2008-06-25,Journal,22
2008-06-24,Journal,33
2008-06-23,Journal,10
2008-06-22,Journal,6
2008-06-21,Journal,12
2008-06-20,Journal,19
2008-06-19,Journal,34
2008-06-18,Journal,22
2008-06-17,Journal,21
2008-06-16,Journal,7
2008-06-15,Journal,3
2008-06-14,Journal,10
2008-06-13,Journal,20
2008-06-12,Journal,39
2008-06-11,Journal,16
2008-06-10,Journal,29
2008-06-09,Journal,4
2008-06-08,Journal,3
2008-06-07,Journal,10
2008-06-06,Journal,13
2008-06-05,Journal,59
2008-06-04,Journal,20
2008-06-03,Journal,34
2008-06-02,Journal,11
2008-06-01,Journal,1676
2008-05-31,Journal,29
2008-05-30,Journal,19
2008-05-29,Journal,33
2008-05-28,Journal,31
2008-05-27,Journal,19
2008-05-26,Journal,7
2008-05-25,Journal,17
2008-05-24,Journal,7
2008-05-23,Journal,24
2008-05-22,Journal,38
2008-05-21,Journal,24
2008-05-20,Journal,34
2008-05-19,Journal,10
2008-05-18,Journal,1
2008-05-17,Journal,25
2008-05-16,Journal,28
2008-05-15,Journal,48
2008-05-14,Journal,39
2008-05-13,Journal,16
2008-05-12,Journal,4
2008-05-11,Journal,4
2008-05-10,Journal,14
2008-05-09,Journal,34
2008-05-08,Journal,41
2008-05-07,Journal,22
2008-05-06,Journal,34
2008-05-05,Journal,6
2008-05-04,Journal,14
2008-05-03,Journal,16
2008-05-02,Journal,11
2008-05-01,Journal,1137
2008-04-30,Journal,18
2008-04-29,Journal,27
2008-04-28,Journal,14
2008-04-27,Journal,2
2008-04-26,Journal,10
2008-04-25,Journal,31
2008-04-24,Journal,35
2008-04-23,Journal,18
2008-04-22,Journal,46
2008-04-21,Journal,8
2008-04-20,Journal,2
2008-04-19,Journal,20
2008-04-18,Journal,23
2008-04-17,Journal,40
2008-04-16,Journal,31
2008-04-15,Journal,31
2008-04-14,Journal,9
2008-04-13,Journal,4
2008-04-12,Journal,11
2008-04-11,Journal,7
2008-04-10,Journal,29
2008-04-09,Journal,9
2008-04-08,Journal,10
